,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.14648264958342289,0.06479647018846979,-157.41,90.91,0.14648264958342289,0.4160489568748358,-157.41,90.91,0.14648264958342289,0.46374688965766164,-157.41,90.91,0.14648264958342289,0.4707609742712637,-157.41,90.91,0.14648264958342289,20.42803628639592,-157.41,90.91,0.14648264958342289,0.03309336559678012,-157.41,90.91,0.14648264958342289,0.009475039923569835,-157.41,90.91,0.14648264958342289,6.51933152772489e-06,-157.41,90.91,0.14648264958342289,6.51933152772489e-06,-157.41,90.91,0.14648264958342289,0.007779569125537698,-157.41,90.91,0.18993781797625775,-0.0008139698139697959,True,False,False
0,0.09740493451585588,0.014010215898647834,-230.49,259.02,0.09740493451585588,0.14105821147141095,-230.49,259.02,0.09740493451585588,0.3350973675373414,-230.49,259.02,0.09740493451585588,0.1226057861702757,-230.49,259.02,0.09740493451585588,47.955606844246084,-230.49,259.02,0.09740493451585588,0.021697314953211307,-230.49,259.02,0.09740493451585588,0.01022201588734889,-230.49,259.02,0.09740493451585588,7.033290728994696e-06,-230.49,259.02,0.09740493451585588,7.033290728994696e-06,-230.49,259.02,0.09740493451585588,0.009674424210524333,-230.49,259.02,0.05882352941176471,0.0004540189540189673,True,False,False
0,0.08259933994660938,0.07053483934755245,-303.29,210.64,0.08259933994660938,0.05181168968246647,-303.29,210.64,0.08259933994660938,0.08197080120987413,-303.29,210.64,0.08259933994660938,0.21798919963283014,-303.29,210.64,0.08259933994660938,61.04438584321172,-303.29,210.64,0.08259933994660938,0.42172122710201443,-303.29,210.64,0.08259933994660938,0.0064562116360276246,-303.29,210.64,0.08259933994660938,4.44221706799534e-06,-303.29,210.64,0.08259933994660938,4.44221706799534e-06,-303.29,210.64,0.08259933994660938,0.006456214692508565,-303.29,210.64,0.054267947993216506,0.009751189053941324,True,False,False
0,0.09852288761887597,0.027197255810513583,-259.22,248.37,0.09852288761887597,0.05467849880457751,-259.22,248.37,0.09852288761887597,0.12328268731727801,-259.22,248.37,0.09852288761887597,0.08342674053645531,-259.22,248.37,0.09852288761887597,54.67652989265741,-259.22,248.37,0.09852288761887597,0.017064879989263433,-259.22,248.37,0.09852288761887597,0.009502019850471754,-259.22,248.37,0.09852288761887597,6.537895152731879e-06,-259.22,248.37,0.09852288761887597,6.537895152731879e-06,-259.22,248.37,0.09852288761887597,0.009502024348890362,-259.22,248.37,0.0995475113122172,9.126009126016412e-06,True,False,False
0,0.19385136604858602,0.06088225766590797,-136.52,150.64,0.19385136604858602,0.03815200301099274,-136.52,150.64,0.19385136604858602,0.14332788641853317,-136.52,150.64,0.19385136604858602,0.23015362665458453,-136.52,150.64,0.19385136604858602,30.747253938389786,-136.52,150.64,0.19385136604858602,0.05488801522077463,-136.52,150.64,0.19385136604858602,0.012077653921507463,-136.52,150.64,0.19385136604858602,8.310068414125287e-06,-136.52,150.64,0.19385136604858602,8.310068414125287e-06,-136.52,150.64,0.19385136604858602,0.009160613624530653,-136.52,150.64,0.06331260599208592,-0.0015510222482699404,True,False,False
0,0.19008779799893824,0.016829914941104387,-328.38,215.13,0.19008779799893824,0.05674055864500726,-328.38,215.13,0.19008779799893824,0.23796909087840565,-328.38,215.13,0.19008779799893824,0.016183923401401543,-328.38,215.13,0.19008779799893824,66.56444629379148,-328.38,215.13,0.19008779799893824,0.019386751052887438,-328.38,215.13,0.19008779799893824,0.011545607169227938,-328.38,215.13,0.19008779799893824,7.943991944333198e-06,-328.38,215.13,0.19008779799893824,7.943991944333198e-06,-328.38,215.13,0.19008779799893824,0.008143418689168251,-328.38,215.13,0.08144796380090498,-8.862758862757653e-05,True,False,False
0,0.09010373636783642,0.011017367477854463,-79.33,85.68,0.09010373636783642,0.0183955351762087,-79.33,85.68,0.09010373636783642,0.08467795204548086,-79.33,85.68,0.09010373636783642,0.031420378577941846,-79.33,85.68,0.09010373636783642,27.05054941091078,-79.33,85.68,0.09010373636783642,0.01943329340492658,-79.33,85.68,0.09010373636783642,0.0015198543118056333,-79.33,85.68,0.09010373636783642,1.0457406208764508e-06,-79.33,85.68,0.09010373636783642,1.0457406208764508e-06,-79.33,85.68,0.09010373636783642,0.0015198550313306422,-79.33,85.68,0.15384615384615385,-0.000341185221919153,True,False,False
0,0.1539668071481577,0.01960010302030425,-267.84,383.82,0.1539668071481577,0.07944823374946343,-267.84,383.82,0.1539668071481577,0.29067863729138266,-267.84,383.82,0.1539668071481577,0.058876113893177304,-267.84,383.82,0.1539668071481577,54.05222542077798,-267.84,383.82,0.1539668071481577,0.00937629681532063,-267.84,383.82,0.1539668071481577,0.00679487773068011,-267.84,383.82,0.1539668071481577,4.6752373577301784e-06,-267.84,383.82,0.1539668071481577,4.6752373577301784e-06,-267.84,383.82,0.1539668071481577,0.006794880947491365,-267.84,383.82,0.1582815149802148,-0.00011688311688310759,True,False,False
0,0.14876658657571917,0.006199215291593004,-249.21,301.02,0.14876658657571917,0.031029058710865382,-249.21,301.02,0.14876658657571917,0.10764913312953071,-249.21,301.02,0.14876658657571917,0.032714969143594654,-249.21,301.02,0.14876658657571917,61.557084207649716,-249.21,301.02,0.14876658657571917,0.025099636163443108,-249.21,301.02,0.14876658657571917,0.00594313331581385,-249.21,301.02,0.14876658657571917,4.089191888561421e-06,-249.21,301.02,0.14876658657571917,4.089191888561421e-06,-249.21,301.02,0.14876658657571917,0.005943136129394743,-249.21,301.02,0.1085972850678733,-0.0006535626535626561,True,False,False
0,0.1280969762298645,0.0117816717168463,-174.13,165.47,0.1280969762298645,0.06550717958309381,-174.13,165.47,0.1280969762298645,0.15360585628746137,-174.13,165.47,0.1280969762298645,0.039466061477870566,-174.13,165.47,0.1280969762298645,45.35631957104928,-174.13,165.47,0.1280969762298645,0.017793191921628523,-174.13,165.47,0.1280969762298645,0.012909559884680726,-174.13,165.47,0.1280969762298645,8.88246397314837e-06,-174.13,165.47,0.1280969762298645,8.88246397314837e-06,-174.13,165.47,0.1280969762298645,0.012763437950526708,-174.13,165.47,0.13114754098360654,-0.0002899262899263255,True,False,False
0,0.14802547569507138,0.013291503186607037,-222.58,158.85,0.14802547569507138,0.038659930726076215,-222.58,158.85,0.14802547569507138,0.17321638428868746,-222.58,158.85,0.14802547569507138,0.028744032735011412,-222.58,158.85,0.14802547569507138,52.73447531433008,-222.58,158.85,0.14802547569507138,0.01620529451284113,-222.58,158.85,0.14802547569507138,0.013513365108238567,-222.58,158.85,0.14802547569507138,9.29791408864113e-06,-222.58,158.85,0.14802547569507138,9.29791408864113e-06,-222.58,158.85,0.14802547569507138,0.012014887633219352,-222.58,158.85,0.06787330316742082,-2.668890742285373e-05,True,False,False
0,0.17152295089888417,0.02334595316984028,-432.59,374.34,0.17152295089888417,0.03918822369483338,-432.59,374.34,0.17152295089888417,0.15270717979900914,-432.59,374.34,0.17152295089888417,0.07032250164247796,-432.59,374.34,0.17152295089888417,53.90846085584651,-432.59,374.34,0.17152295089888417,0.02287827150811523,-432.59,374.34,0.17152295089888417,0.005282366536445639,-432.59,374.34,0.17152295089888417,3.6345491923873853e-06,-432.59,374.34,0.17152295089888417,3.6345491923873853e-06,-432.59,374.34,0.17152295089888417,0.005282369037208245,-432.59,374.34,0.12210288298473713,-0.0004356791856791743,True,False,False
