,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.34915554974677593,0.3849542537900441,-176.28,216.56,0.34915554974677593,0.33468087415241116,-176.28,216.56,0.34915554974677593,0.34809881338365073,-176.28,216.56,0.34915554974677593,0.3417131004163852,-176.28,216.56,0.34915554974677593,46.84055151268045,-176.28,216.56,0.34915554974677593,0.012869961389858155,-176.28,216.56,0.34915554974677593,0.009353361325253372,-176.28,216.56,0.34915554974677593,6.435610178933462e-06,-176.28,216.56,0.34915554974677593,6.435610178933462e-06,-176.28,216.56,0.34915554974677593,0.009319740939344389,-176.28,216.56,0.045223289994347084,0.00021884871884871417,True,False,False
0,-0.03721800380887306,0.3776803308398255,-491.49,144.08,-0.03721800380887306,0.12009381125505396,-491.49,144.08,-0.03721800380887306,0.210531119718798,-491.49,144.08,-0.03721800380887306,0.08060389880888515,-491.49,144.08,-0.03721800380887306,52.17093686801421,-491.49,144.08,-0.03721800380887306,0.008580815062912002,-491.49,144.08,-0.03721800380887306,0.004009718607774319,-491.49,144.08,-0.03721800380887306,2.7588997141786663e-06,-491.49,144.08,-0.03721800380887306,2.7588997141786663e-06,-491.49,144.08,-0.03721800380887306,0.0039166467085961654,-491.49,144.08,0.0904977375565611,4.1769041769040876e-05,True,False,False
0,0.08517830593324224,0.18923300653756028,-355.7,171.37,0.08517830593324224,0.09193193063449194,-355.7,171.37,0.08517830593324224,0.29586021742177193,-355.7,171.37,0.08517830593324224,0.0592808626804602,-355.7,171.37,0.08517830593324224,56.97852649458743,-355.7,171.37,0.08517830593324224,0.011418413431350725,-355.7,171.37,0.08517830593324224,0.016595818832648587,-355.7,171.37,0.08517830593324224,1.1418806233729637e-05,-355.7,171.37,0.08517830593324224,1.1418806233729637e-05,-355.7,171.37,0.08517830593324224,0.015443219874134278,-355.7,171.37,0.11305822498586772,9.160787142438322e-05,True,False,False
0,0.1948034692068051,0.30848944898328196,-158.08,189.6,0.1948034692068051,0.11736037000446183,-158.08,189.6,0.1948034692068051,0.20561052706081817,-158.08,189.6,0.1948034692068051,0.030849369895965584,-158.08,189.6,0.1948034692068051,40.815688596348224,-158.08,189.6,0.1948034692068051,0.01468661900707344,-158.08,189.6,0.1948034692068051,0.007682750008873625,-158.08,189.6,0.1948034692068051,5.286140718825367e-06,-158.08,189.6,0.1948034692068051,5.286140718825367e-06,-158.08,189.6,0.1948034692068051,0.007028857047391609,-158.08,189.6,0.04524886877828055,-0.00010705510705510477,True,False,False
0,0.12519825391406786,0.2871021074239115,-113.04,132.73,0.12519825391406786,0.14737626712336427,-113.04,132.73,0.12519825391406786,0.24489956428345658,-113.04,132.73,0.12519825391406786,0.07732627044589267,-113.04,132.73,0.12519825391406786,38.813469702831135,-113.04,132.73,0.12519825391406786,0.01835913536198458,-113.04,132.73,0.12519825391406786,0.0027421969457053904,-113.04,132.73,0.12519825391406786,1.8867773801033827e-06,-113.04,132.73,0.12519825391406786,1.8867773801033827e-06,-113.04,132.73,0.12519825391406786,0.0027421982439082945,-113.04,132.73,0.14471452798191067,-0.00020792101526046755,True,False,False
0,0.088015994885373,0.18055261806000905,-155.22,107.28,0.088015994885373,0.061121764292194285,-155.22,107.28,0.088015994885373,0.1790107312788097,-155.22,107.28,0.088015994885373,0.02865163343306945,-155.22,107.28,0.088015994885373,39.95130294263149,-155.22,107.28,0.088015994885373,0.01651575209806304,-155.22,107.28,0.088015994885373,0.001419057306461157,-155.22,107.28,0.088015994885373,9.763869189244573e-07,-155.22,107.28,0.088015994885373,9.763869189244573e-07,-155.22,107.28,0.088015994885373,0.0014190579782671399,-155.22,107.28,0.14479638009049775,-8.406458406458657e-05,True,False,False
0,0.197482289651555,0.26535147830147154,-325.01,213.89,0.197482289651555,0.09683849891148992,-325.01,213.89,0.197482289651555,0.14589647600266942,-325.01,213.89,0.197482289651555,0.03613097622767758,-325.01,213.89,0.197482289651555,62.50975014055606,-325.01,213.89,0.197482289651555,0.01342995295463292,-325.01,213.89,0.197482289651555,0.0017422963662013422,-325.01,213.89,0.197482289651555,1.1987925879406135e-06,-325.01,213.89,0.197482289651555,1.1987925879406135e-06,-325.01,213.89,0.197482289651555,0.001742297191034221,-325.01,213.89,0.14479638009049775,-0.0001803304555598177,True,False,False
0,0.152910438592565,0.1227620632527999,-97.41,82.24,0.152910438592565,0.03275421770085718,-97.41,82.24,0.152910438592565,0.09237271536877233,-97.41,82.24,0.152910438592565,0.055476958578512155,-97.41,82.24,0.152910438592565,25.17757712702231,-97.41,82.24,0.152910438592565,0.013072689835832882,-97.41,82.24,0.152910438592565,0.0017983390168825155,-97.41,82.24,0.152910438592565,1.2373529130083943e-06,-97.41,82.24,0.152910438592565,1.2373529130083943e-06,-97.41,82.24,0.152910438592565,0.001798339868246944,-97.41,82.24,0.1492368569813454,0.00018041418041419346,True,False,False
0,0.12491180463349302,0.6256979691789839,-95.23,127.86,0.12491180463349302,0.15339266800468584,-95.23,127.86,0.12491180463349302,0.33613656861605534,-95.23,127.86,0.12491180463349302,0.11783086789320135,-95.23,127.86,0.12491180463349302,30.577264542020167,-95.23,127.86,0.12491180463349302,0.013679930404346384,-95.23,127.86,0.12491180463349302,0.0035592985098041974,-95.23,127.86,0.12491180463349302,2.448986724987671e-06,-95.23,127.86,0.12491180463349302,2.448986724987671e-06,-95.23,127.86,0.12491180463349302,0.003559300194836948,-95.23,127.86,0.15384615384615385,0.00014543651240898634,True,False,False
0,0.15471309470773617,0.3665586717750156,-79.88,86.92,0.15471309470773617,0.08368602809217913,-79.88,86.92,0.15471309470773617,0.20964823185544962,-79.88,86.92,0.15471309470773617,0.08181149012372302,-79.88,86.92,0.15471309470773617,27.175888901890612,-79.88,86.92,0.15471309470773617,0.01200600450375303,-79.88,86.92,0.15471309470773617,0.0022786254997566513,-79.88,86.92,0.15471309470773617,1.5678155638677853e-06,-79.88,86.92,0.15471309470773617,1.5678155638677853e-06,-79.88,86.92,0.15471309470773617,0.00227862657849691,-79.88,86.92,0.14471452798191067,2.808002808002748e-06,True,False,False
