,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.12400173358860686,1.2723475974823018,-286.7,223.15,0.12400173358860686,0.7751329256067587,-286.7,223.15,0.12400173358860686,0.7992954044596222,-286.7,223.15,0.12400173358860686,0.8950664881087411,-286.7,223.15,0.12400173358860686,62.97723512552611,-286.7,223.15,0.12400173358860686,0.01913051979425494,-286.7,223.15,0.12400173358860686,0.00999597504223584,-286.7,223.15,0.12400173358860686,6.877762602465823e-06,-286.7,223.15,0.12400173358860686,6.877762602465823e-06,-286.7,223.15,0.12400173358860686,0.009366484866738639,-286.7,223.15,0.11305822498586772,6.212706212705201e-05,True,False,False
0,0.26568942220806996,0.1162566693956932,-588.86,571.25,0.26568942220806996,0.121928058420898,-588.86,571.25,0.26568942220806996,0.35127058424798846,-588.86,571.25,0.26568942220806996,0.14404748351338686,-588.86,571.25,0.26568942220806996,147.51348066277524,-588.86,571.25,0.26568942220806996,0.01818302819681969,-588.86,571.25,0.26568942220806996,0.010325053530048048,-588.86,571.25,0.26568942220806996,7.104186108645823e-06,-588.86,571.25,0.26568942220806996,7.104186108645823e-06,-588.86,571.25,0.26568942220806996,0.008914590399688447,-588.86,571.25,0.0995475113122172,0.00038820638820641644,True,False,False
0,0.18953701239570225,0.3634189972011036,-503.46,452.22,0.18953701239570225,0.138658370650339,-503.46,452.22,0.18953701239570225,0.5190843153302246,-503.46,452.22,0.18953701239570225,0.18209937974494084,-503.46,452.22,0.18953701239570225,112.08692992531392,-503.46,452.22,0.18953701239570225,0.014797810872272731,-503.46,452.22,0.18953701239570225,0.006661220525840141,-503.46,452.22,0.18953701239570225,4.58327409040365e-06,-503.46,452.22,0.18953701239570225,4.58327409040365e-06,-503.46,452.22,0.18953701239570225,0.0060649364672848705,-503.46,452.22,0.09496890898812888,0.0001471496517368189,True,False,False
0,0.041058018455100105,2.289342913798128,-514.96,358.67,0.041058018455100105,0.14416652970299776,-514.96,358.67,0.041058018455100105,0.1517336360703229,-514.96,358.67,0.041058018455100105,0.5223338247964715,-514.96,358.67,0.041058018455100105,139.5322890036832,-514.96,358.67,0.041058018455100105,0.07163742813850493,-514.96,358.67,0.041058018455100105,0.012493116945822318,-514.96,358.67,0.041058018455100105,8.59592907696873e-06,-514.96,358.67,0.041058018455100105,8.59592907696873e-06,-514.96,358.67,0.041058018455100105,0.011809113129539922,-514.96,358.67,0.0904977375565611,0.001545805545805547,True,False,False
0,0.14289114280316578,0.16673203298038503,-463.94,341.08,0.14289114280316578,0.006103345657072343,-463.94,341.08,0.14289114280316578,0.023974428722120366,-463.94,341.08,0.14289114280316578,0.047968548411509424,-463.94,341.08,0.14289114280316578,93.8408928555836,-463.94,341.08,0.14289114280316578,0.009412493894941436,-463.94,341.08,0.14289114280316578,0.0061901434756577115,-463.94,341.08,0.14289114280316578,4.259148019166487e-06,-463.94,341.08,0.14289114280316578,4.259148019166487e-06,-463.94,341.08,0.14289114280316578,0.005891667480590042,-463.94,341.08,0.09496890898812888,-3.4623447467479327e-05,True,False,False
0,0.25814283565855045,0.03502349921880844,-498.61,675.25,0.25814283565855045,0.007027370034137251,-498.61,675.25,0.25814283565855045,0.03746709170144483,-498.61,675.25,0.25814283565855045,0.0026594295743164,-498.61,675.25,0.25814283565855045,108.04935169627119,-498.61,675.25,0.25814283565855045,0.010472948755179862,-498.61,675.25,0.25814283565855045,0.004846947602276509,-498.61,675.25,0.25814283565855045,3.334957801934681e-06,-498.61,675.25,0.25814283565855045,3.334957801934681e-06,-498.61,675.25,0.25814283565855045,0.0046369778774556355,-498.61,675.25,0.1085972850678733,-9.60863460863577e-05,True,False,False
0,0.07435499691489032,0.024462634878440043,-456.88,119.71,0.07435499691489032,0.011769120655950583,-456.88,119.71,0.07435499691489032,0.030788803209469553,-456.88,119.71,0.07435499691489032,0.009614546661419313,-456.88,119.71,0.07435499691489032,35.732397413895846,-456.88,119.71,0.07435499691489032,0.018484749130383664,-456.88,119.71,0.07435499691489032,0.0005994537501506393,-456.88,119.71,0.07435499691489032,4.124560702956469e-07,-456.88,119.71,0.07435499691489032,4.124560702956469e-07,-456.88,119.71,0.07435499691489032,0.0005994540339422906,-456.88,119.71,0.16289592760180996,-0.0004327930933435546,True,False,False
0,0.16388388385623323,0.11931599711926053,-90.43,136.87,0.16388388385623323,0.01847292977826215,-90.43,136.87,0.16388388385623323,0.05713095300220423,-90.43,136.87,0.16388388385623323,0.028488816461628524,-90.43,136.87,0.16388388385623323,23.10488705753129,-90.43,136.87,0.16388388385623323,0.01935574630918469,-90.43,136.87,0.16388388385623323,0.0005292047269177375,-90.43,136.87,0.16388388385623323,3.6412100515097314e-07,-90.43,136.87,0.16388388385623323,3.6412100515097314e-07,-90.43,136.87,0.16388388385623323,0.0005292049774523004,-90.43,136.87,0.17184850197851892,-0.0004594594594595042,True,False,False
0,0.14337629725531822,0.031794658147901333,-83.27,82.03,0.14337629725531822,0.006478715751996871,-83.27,82.03,0.14337629725531822,0.019875696754025715,-83.27,82.03,0.14337629725531822,0.006639549118873614,-83.27,82.03,0.14337629725531822,19.521184365392926,-83.27,82.03,0.14337629725531822,0.011029637009527972,-83.27,82.03,0.14337629725531822,0.0004705042306837729,-83.27,82.03,0.14337629725531822,3.237319409488035e-07,-83.27,82.03,0.14337629725531822,3.237319409488035e-07,-83.27,82.03,0.14337629725531822,0.0004705044534285178,-83.27,82.03,0.17647058823529413,-5.770574577914212e-05,True,False,False
0,0.15493926422532606,0.04304765383051258,-52.31,50.02,0.15493926422532606,0.0018146937402784109,-52.31,50.02,0.15493926422532606,0.002723961248743227,-52.31,50.02,0.15493926422532606,0.011120912597390188,-52.31,50.02,0.15493926422532606,14.499405860230528,-52.31,50.02,0.15493926422532606,0.022559968870515316,-52.31,50.02,0.15493926422532606,0.00040620694476093235,-52.31,50.02,0.15493926422532606,2.794919876984549e-07,-52.31,50.02,0.15493926422532606,2.794919876984549e-07,-52.31,50.02,0.15493926422532606,0.00040620713706624297,-52.31,50.02,0.17637083097795364,-0.0003399438399438218,True,False,False
