,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.14904801253340963,0.032340402184266474,-84.46,79.46,0.14904801253340963,0.14747907876399038,-84.46,79.46,0.14904801253340963,0.13706683953717835,-84.46,79.46,0.14904801253340963,0.15672656829405066,-84.46,79.46,0.14904801253340963,11.804216008200552,-84.46,79.46,0.14904801253340963,0.027041437599646452,-84.46,79.46,0.14904801253340963,0.008421431889045176,-84.46,79.46,0.14904801253340963,5.794393149338305e-06,-84.46,79.46,0.14904801253340963,5.794393149338305e-06,-84.46,79.46,0.14904801253340963,0.00825925962594155,-84.46,79.46,0.1628038439796495,0.0006967356967356957,True,False,False
0,0.12119225283742535,0.008158707749994937,-90.9,162.0,0.12119225283742535,0.003071781935183886,-90.9,162.0,0.12119225283742535,0.01155470708085156,-90.9,162.0,0.12119225283742535,0.01341037204529387,-90.9,162.0,0.12119225283742535,20.549819938369193,-90.9,162.0,0.12119225283742535,0.03964864762512939,-90.9,162.0,0.12119225283742535,0.012316630239603273,-90.9,162.0,0.12119225283742535,8.47449683421733e-06,-90.9,162.0,0.12119225283742535,8.47449683421733e-06,-90.9,162.0,0.12119225283742535,0.01231318139984246,-90.9,162.0,0.08144796380090498,-0.0011363636363636118,True,False,False
0,0.10726741529028745,0.002240038550703869,-56.17,36.14,0.10726741529028745,0.0012089848012751332,-56.17,36.14,0.10726741529028745,0.0038725185476683774,-56.17,36.14,0.10726741529028745,0.004106234832835429,-56.17,36.14,0.10726741529028745,10.522344894234458,-56.17,36.14,0.10726741529028745,0.015572809531173383,-56.17,36.14,0.10726741529028745,0.007668557364017416,-56.17,36.14,0.10726741529028745,5.276375424133287e-06,-56.17,36.14,0.10726741529028745,5.276375424133287e-06,-56.17,36.14,0.10726741529028745,0.007668560994443545,-56.17,36.14,0.14471452798191067,9.449315871334018e-05,True,False,False
0,0.17613977034857584,0.007629947137750057,-93.06,132.64,0.17613977034857584,0.009630184980520458,-93.06,132.64,0.17613977034857584,0.024787247138773033,-93.06,132.64,0.17613977034857584,0.012073648360586199,-93.06,132.64,0.17613977034857584,25.83597041712793,-93.06,132.64,0.17613977034857584,0.8104274569220888,-93.06,132.64,0.17613977034857584,0.012441625090474081,-93.06,132.64,0.17613977034857584,8.560499941186647e-06,-93.06,132.64,0.17613977034857584,8.560499941186647e-06,-93.06,132.64,0.17613977034857584,0.01241898781277599,-93.06,132.64,0.12669683257918554,0.021757809757809783,True,False,False
0,0.040840448253881424,0.0067018234885451835,-164.62,166.03,0.040840448253881424,0.0064950057617762695,-164.62,166.03,0.040840448253881424,0.025099265792622297,-164.62,166.03,0.040840448253881424,0.008944417850469403,-164.62,166.03,0.040840448253881424,41.35236640711274,-164.62,166.03,0.040840448253881424,0.012550723531215962,-164.62,166.03,0.040840448253881424,0.009425023048696532,-164.62,166.03,0.040840448253881424,6.4849172569766835e-06,-164.62,166.03,0.040840448253881424,6.4849172569766835e-06,-164.62,166.03,0.040840448253881424,0.00934614071314776,-164.62,166.03,0.14019219898247595,-0.00028393030227892005,True,False,False
0,0.08780146161738915,0.06933849399912853,-70.65,70.98,0.08780146161738915,0.012844477701189513,-70.65,70.98,0.08780146161738915,0.03805403391201012,-70.65,70.98,0.08780146161738915,0.11346090983060833,-70.65,70.98,0.08780146161738915,15.313424350034035,-70.65,70.98,0.08780146161738915,0.021296352168781358,-70.65,70.98,0.08780146161738915,0.003579972040284263,-70.65,70.98,0.08780146161738915,2.4632112137639986e-06,-70.65,70.98,0.08780146161738915,2.4632112137639986e-06,-70.65,70.98,0.08780146161738915,0.0035799737351042164,-70.65,70.98,0.1719457013574661,0.0003862758862758779,True,False,False
0,0.17254027258187218,0.01954639474937282,-118.48,104.53,0.17254027258187218,0.031375557777163145,-118.48,104.53,0.17254027258187218,0.07080149133301349,-118.48,104.53,0.17254027258187218,0.02580853285342409,-118.48,104.53,0.17254027258187218,27.830269529677928,-118.48,104.53,0.17254027258187218,0.012416997148337097,-118.48,104.53,0.17254027258187218,0.006204472316873956,-118.48,104.53,0.17254027258187218,4.269007024199748e-06,-118.48,104.53,0.17254027258187218,4.269007024199748e-06,-118.48,104.53,0.17254027258187218,0.0062001400150912475,-118.48,104.53,0.13574660633484165,-0.00010603430786916798,True,False,False
0,0.13294180362233946,0.008617212622587089,-45.77,37.12,0.13294180362233946,0.0026164021226441183,-45.77,37.12,0.13294180362233946,0.010328070077023764,-45.77,37.12,0.13294180362233946,0.015127971372941982,-45.77,37.12,0.13294180362233946,15.878123674292643,-45.77,37.12,0.13294180362233946,0.01604312020868583,-45.77,37.12,0.13294180362233946,0.0011701966434393624,-45.77,37.12,0.13294180362233946,8.051575436885123e-07,-45.77,37.12,0.13294180362233946,8.051575436885123e-07,-45.77,37.12,0.13294180362233946,0.0011701971974304548,-45.77,37.12,0.13114754098360654,0.0002228852228852181,True,False,False
0,0.11361322760455647,0.007370285396139737,-40.56,46.52,0.11361322760455647,0.000915589482980878,-40.56,46.52,0.11361322760455647,0.0038336867693017354,-40.56,46.52,0.11361322760455647,0.012848203843059595,-40.56,46.52,0.11361322760455647,17.070085304523225,-40.56,46.52,0.11361322760455647,0.01494452551857024,-40.56,46.52,0.11361322760455647,0.0002388314124487574,-40.56,46.52,0.11361322760455647,1.6432871729807155e-07,-40.56,46.52,0.11361322760455647,1.6432871729807155e-07,-40.56,46.52,0.11361322760455647,0.00023883152551563066,-40.56,46.52,0.12669683257918554,-0.00010405067285801008,True,False,False
0,0.13014574123833203,0.008947599707426679,-41.68,75.07,0.13014574123833203,0.0009511576724018142,-41.68,75.07,0.13014574123833203,0.007748185507332163,-41.68,75.07,0.13014574123833203,0.015439128963492534,-41.68,75.07,0.13014574123833203,17.241679251288293,-41.68,75.07,0.13014574123833203,0.014171374488097488,-41.68,75.07,0.13014574123833203,0.000542628960740535,-41.68,75.07,0.13014574123833203,3.7335759217355727e-07,-41.68,75.07,0.13014574123833203,3.7335759217355727e-07,-41.68,75.07,0.13014574123833203,0.0005426292176303598,-41.68,75.07,0.13566986998304126,-4.650754650754552e-05,True,False,False
