,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.2093934972378312,0.057735696825904584,-163.48,157.51073569482554,0.2093934972378312,10.0151481356935,-163.48,157.51073569482554,0.2093934972378312,23.410529342365482,-163.48,157.51073569482554,0.2093934972378312,9.145027490079375,-163.48,157.51073569482554,0.2093934972378312,44.35345120198549,-163.48,157.51073569482554,0.2093934972378312,0.06031529849490797,-163.48,157.51073569482554,0.2093934972378312,0.01021506132935652,-163.48,157.51073569482554,0.2093934972378312,7.028505623122132e-06,-163.48,157.51073569482554,0.2093934972378312,7.028505623122132e-06,-163.48,157.51073569482554,0.2093934972378312,0.007985511922161233,-163.48,157.51073569482554,0.058790276992651214,0.0012585995085995245,True,False,False
0,0.19642389608794797,0.028201598743964586,-135.24,154.95,0.19642389608794797,5.356045156758107,-135.24,154.95,0.19642389608794797,13.667058487776906,-135.24,154.95,0.19642389608794797,4.868774937006655,-135.24,154.95,0.19642389608794797,41.04093751230951,-135.24,154.95,0.19642389608794797,0.017123754047591873,-135.24,154.95,0.19642389608794797,0.009451235987562501,-135.24,154.95,0.19642389608794797,6.5029531534121315e-06,-135.24,154.95,0.19642389608794797,6.5029531534121315e-06,-135.24,154.95,0.19642389608794797,0.009382984335107428,-135.24,154.95,0.04072398190045249,0.00039522639522639625,True,False,False
0,-0.07622717903230969,0.004980607128322827,-218.36,180.99,-0.07622717903230969,1.3296553590488727,-218.36,180.99,-0.07622717903230969,2.491786199280667,-218.36,180.99,-0.07622717903230969,1.3339914127238015,-218.36,180.99,-0.07622717903230969,40.54318717896627,-218.36,180.99,-0.07622717903230969,0.04569427690804036,-218.36,180.99,-0.07622717903230969,0.009051486301307962,-218.36,180.99,-0.07622717903230969,6.227904103084175e-06,-218.36,180.99,-0.07622717903230969,6.227904103084175e-06,-218.36,180.99,-0.07622717903230969,0.009051490586436286,-218.36,180.99,0.20802713397399658,0.0011109257714762145,True,False,False
0,0.33129533239904746,0.006590961856338185,-276.43,207.3,0.33129533239904746,1.4637927781059414,-276.43,207.3,0.33129533239904746,3.654872836521815,-276.43,207.3,0.33129533239904746,1.3459527017752095,-276.43,207.3,0.33129533239904746,60.051835740744146,-276.43,207.3,0.33129533239904746,0.016103713853335876,-276.43,207.3,0.33129533239904746,0.00440276099197956,-276.43,207.3,0.33129533239904746,3.0293337838765993e-06,-276.43,207.3,0.33129533239904746,3.0293337838765993e-06,-276.43,207.3,0.33129533239904746,0.004402763076321868,-276.43,207.3,0.16289592760180996,0.0001379431379431419,True,False,False
0,0.1153914778641671,0.0018552876376701406,-226.48,156.53,0.1153914778641671,0.6015431420861391,-226.48,156.53,0.1153914778641671,0.7809358757048348,-226.48,156.53,0.1153914778641671,0.6412215015014425,-226.48,156.53,0.1153914778641671,56.90721323736139,-226.48,156.53,0.1153914778641671,0.013989370226669334,-226.48,156.53,0.1153914778641671,0.0004699520089500242,-226.48,156.53,0.1153914778641671,3.2335198301847775e-07,-226.48,156.53,0.1153914778641671,3.2335198301847775e-07,-226.48,156.53,0.1153914778641671,0.00046995223143333847,-226.48,156.53,0.1582815149802148,0.00021062597209385033,True,False,False
0,0.13855523630714142,0.0010643870681185238,-166.21,104.28,0.13855523630714142,0.10051217287204449,-166.21,104.28,0.13855523630714142,0.5607286645291595,-166.21,104.28,0.13855523630714142,0.09781013431056078,-166.21,104.28,0.13855523630714142,51.35852546541703,-166.21,104.28,0.13855523630714142,0.012169834083438169,-166.21,104.28,0.13855523630714142,0.0003575177444288024,-166.21,104.28,0.13855523630714142,2.459912276652059e-07,-166.21,104.28,0.13855523630714142,2.459912276652059e-07,-166.21,104.28,0.13855523630714142,0.00035751791368381287,-166.21,104.28,0.16289592760180996,0.0001310986310986448,True,False,False
0,0.12803580129397701,0.0016612304917994565,-235.71,150.4,0.12803580129397701,0.15081517210171586,-235.71,150.4,0.12803580129397701,0.771632964392458,-235.71,150.4,0.12803580129397701,0.13730929295675193,-235.71,150.4,0.12803580129397701,45.62803842058328,-235.71,150.4,0.12803580129397701,0.014316377952749279,-235.71,150.4,0.12803580129397701,0.0002808882746032002,-235.71,150.4,0.12803580129397701,1.9326607583295186e-07,-235.71,150.4,0.12803580129397701,1.9326607583295186e-07,-235.71,150.4,0.12803580129397701,0.00028088840758051055,-235.71,150.4,0.15837104072398192,0.00020629804116044335,True,False,False
0,0.11344372149871094,0.0013023405309171455,-244.14,126.09,0.11344372149871094,0.10485864301558263,-244.14,126.09,0.11344372149871094,0.5762154353891908,-244.14,126.09,0.11344372149871094,0.07808317787838696,-244.14,126.09,0.11344372149871094,58.26145326046308,-244.14,126.09,0.11344372149871094,0.015411462904751537,-244.14,126.09,0.11344372149871094,0.0002777400654452366,-244.14,126.09,0.11344372149871094,1.9109994045147172e-07,-244.14,126.09,0.11344372149871094,1.9109994045147172e-07,-244.14,126.09,0.11344372149871094,0.00027774019693213136,-244.14,126.09,0.1492368569813454,0.00010916110916110975,True,False,False
0,0.16281957888758014,0.002358940670306696,-238.31,318.19,0.16281957888758014,0.17932760992601915,-238.31,318.19,0.16281957888758014,0.7477880085561756,-238.31,318.19,0.16281957888758014,0.20421493381267,-238.31,318.19,0.16281957888758014,80.6769055721823,-238.31,318.19,0.16281957888758014,0.012912931566955915,-238.31,318.19,0.16281957888758014,0.0027634401757179812,-238.31,318.19,0.16281957888758014,1.9013938524653921e-06,-238.31,318.19,0.16281957888758014,1.9013938524653921e-06,-238.31,318.19,0.16281957888758014,0.0027634414839777933,-238.31,318.19,0.15384615384615385,0.0002423641322723868,True,False,False
0,0.18032022861766756,0.0011091798787045072,-561.66,383.93,0.18032022861766756,0.0634888326186908,-561.66,383.93,0.18032022861766756,0.480487339568324,-561.66,383.93,0.18032022861766756,0.05614166383118984,-561.66,383.93,0.18032022861766756,112.08764356983032,-561.66,383.93,0.18032022861766756,0.012509228798349242,-561.66,383.93,0.18032022861766756,0.0022284209240513247,-561.66,383.93,0.18032022861766756,1.533272144961697e-06,-561.66,383.93,0.18032022861766756,1.533272144961697e-06,-561.66,383.93,0.18032022861766756,0.0022284219790238793,-561.66,383.93,0.03165630299604296,5.2650052650049657e-05,True,False,False
